datetime,Time,Ta,Ts,Wind velocity,Wind direction,Load,hour,dlr,day_of_year,month,date_str,dlr_calculated,is_heatwave,slr,dlr_forecast,dlr_vs_slr
2021-04-23 19:00:00,2021-04-23 19:00:00,28.58,33.51,1.88,291.0,518.0,19,1959.0,113,4,2021-04-23 19:00,1999.9,0,1434,1670.0,565.9
2021-04-23 20:00:00,2021-04-23 20:00:00,27.52,31.09,1.51,311.0,504.0,20,2080.0,113,4,2021-04-23 20:00,2134.1,0,1434,1602.0,700.1
2021-04-23 21:00:00,2021-04-23 21:00:00,27.0,31.01,1.35,337.0,506.0,21,2156.0,113,4,2021-04-23 21:00,2196.4,0,1434,1587.0,762.4
2021-04-23 22:00:00,2021-04-23 22:00:00,26.59,31.34,1.23,3.0,554.0,22,2154.0,113,4,2021-04-23 22:00,2204.1,0,1434,1629.0,770.1
2021-04-23 23:00:00,2021-04-23 23:00:00,26.21,31.18,1.16,17.0,562.0,23,2152.0,113,4,2021-04-23 23:00,2127.6,0,1434,1707.0,693.6
2021-04-24 00:00:00,2021-04-24 00:00:00,25.97,31.01,1.08,23.0,572.0,0,2121.0,114,4,2021-04-24 00:00,2078.2,0,1434,1656.0,644.2
2021-04-24 01:00:00,2021-04-24 01:00:00,25.77,31.6,0.74,20.0,576.0,1,2007.0,114,4,2021-04-24 01:00,1896.6,0,1434,1573.0,462.6
2021-04-24 02:00:00,2021-04-24 02:00:00,25.54,30.49,0.83,6.0,582.0,2,2093.0,114,4,2021-04-24 02:00,1993.9,0,1434,1510.0,559.9
2021-04-24 03:00:00,2021-04-24 03:00:00,25.47,30.15,1.23,15.0,542.0,3,2207.0,114,4,2021-04-24 03:00,2182.9,0,1434,1342.0,748.9
2021-04-24 04:00:00,2021-04-24 04:00:00,24.99,29.89,1.4,281.0,568.0,4,1779.0,114,4,2021-04-24 04:00,1700.7,0,1434,1646.0,266.7
2021-04-24 05:00:00,2021-04-24 05:00:00,24.47,25.65,1.59,303.0,566.0,5,2185.0,114,4,2021-04-24 05:00,2138.6,0,1434,1594.0,704.6
2021-04-24 06:00:00,2021-04-24 06:00:00,24.15,25.29,1.51,275.0,576.0,6,1792.0,114,4,2021-04-24 06:00,1618.4,0,1434,1590.0,184.4
2021-04-24 07:00:00,2021-04-24 07:00:00,23.88,25.29,1.47,22.0,566.0,7,2374.0,114,4,2021-04-24 07:00,2274.1,0,1434,1965.0,840.1
2021-04-24 08:00:00,2021-04-24 08:00:00,23.91,26.28,1.3,349.0,576.0,8,2620.0,114,4,2021-04-24 08:00,2169.5,0,1434,1842.0,735.5
2021-04-24 09:00:00,2021-04-24 09:00:00,24.59,31.09,1.55,0.0,558.0,9,2615.0,114,4,2021-04-24 09:00,2287.3,0,1434,1762.0,853.3
2021-04-24 10:00:00,2021-04-24 10:00:00,25.69,33.835,1.45,16.0,529.0,10,1867.0,114,4,2021-04-24 10:00,2110.8,0,1434,1776.0,676.8
2021-04-24 11:00:00,2021-04-24 11:00:00,26.56,36.58,1.76,25.0,500.0,11,2033.0,114,4,2021-04-24 11:00,2188.2,0,1434,1761.0,754.2
2021-04-24 12:00:00,2021-04-24 12:00:00,27.63,36.9,1.75,34.0,530.0,12,2090.0,114,4,2021-04-24 12:00,2117.9,0,1434,1685.0,683.9
2021-04-24 13:00:00,2021-04-24 13:00:00,28.85,37.68,1.55,37.0,554.0,13,2051.0,114,4,2021-04-24 13:00,1995.7,0,1434,1681.0,561.7
2021-04-24 14:00:00,2021-04-24 14:00:00,29.32,35.3,1.58,52.0,528.0,14,1941.0,114,4,2021-04-24 14:00,1912.2,0,1434,1762.0,478.2
2021-04-24 15:00:00,2021-04-24 15:00:00,29.62,39.23,1.72,37.0,506.0,15,2027.0,114,4,2021-04-24 15:00,2122.7,0,1434,1817.0,688.7
2021-04-24 16:00:00,2021-04-24 16:00:00,29.58,39.23,1.65,36.0,480.0,16,1976.0,114,4,2021-04-24 16:00,2148.2,0,1434,1824.0,714.2
2021-04-24 17:00:00,2021-04-24 17:00:00,29.94,38.85,1.3,319.0,518.0,17,1742.0,114,4,2021-04-24 17:00,2009.8,0,1434,1842.0,575.8
2021-04-24 18:00:00,2021-04-24 18:00:00,29.42,35.38,1.47,306.0,524.0,18,2016.0,114,4,2021-04-24 18:00,2038.6,0,1434,1842.0,604.6
2021-04-24 19:00:00,2021-04-24 19:00:00,28.53,32.35,1.56,306.0,504.0,19,2124.0,114,4,2021-04-24 19:00,2090.7,0,1434,1747.0,656.7
2021-04-24 20:00:00,2021-04-24 20:00:00,27.22,30.92,1.49,307.0,462.0,20,2083.0,114,4,2021-04-24 20:00,2094.4,0,1434,1768.0,660.4
2021-04-24 21:00:00,2021-04-24 21:00:00,26.73,30.41,1.38,318.0,458.0,21,2097.0,114,4,2021-04-24 21:00,2140.1,0,1434,1753.0,706.1
2021-04-24 22:00:00,2021-04-24 22:00:00,26.2,30.32,1.22,325.0,470.0,22,2075.0,114,4,2021-04-24 22:00,2105.8,0,1434,1694.0,671.8
2021-04-24 23:00:00,2021-04-24 23:00:00,25.83,29.64,1.09,344.0,472.0,23,2133.0,114,4,2021-04-24 23:00,2102.8,0,1434,1662.0,668.8
2021-04-25 00:00:00,2021-04-25 00:00:00,25.69,29.46,1.03,351.0,494.0,0,2140.0,115,4,2021-04-25 00:00,2094.3,0,1434,1603.0,660.3
2021-04-25 01:00:00,2021-04-25 01:00:00,25.64,29.89,1.07,1.0,554.0,1,2188.0,115,4,2021-04-25 01:00,2146.8,0,1434,1458.0,712.8
2021-04-25 02:00:00,2021-04-25 02:00:00,25.26,30.41,1.07,12.0,554.0,2,2187.0,115,4,2021-04-25 02:00,2112.9,0,1434,1324.0,678.9
2021-04-25 03:00:00,2021-04-25 03:00:00,24.81,30.75,1.16,12.0,566.0,3,2194.0,115,4,2021-04-25 03:00,2164.5,0,1434,1400.0,730.5
2021-04-25 04:00:00,2021-04-25 04:00:00,24.32,30.32,1.25,31.0,558.0,4,2182.0,115,4,2021-04-25 04:00,2168.2,0,1434,1641.0,734.2
2021-04-25 05:00:00,2021-04-25 05:00:00,23.89,29.12,1.46,47.0,542.0,5,2160.0,115,4,2021-04-25 05:00,2190.7,0,1434,1681.0,756.7
2021-04-25 06:00:00,2021-04-25 06:00:00,23.54,29.72,1.41,53.0,558.0,6,2108.0,115,4,2021-04-25 06:00,2120.6,0,1434,1587.0,686.6
2021-04-25 07:00:00,2021-04-25 07:00:00,23.12,29.29,1.37,58.0,572.0,7,2065.0,115,4,2021-04-25 07:00,2011.4,0,1434,1473.0,577.4
2021-04-25 08:00:00,2021-04-25 08:00:00,23.34,29.55,1.52,65.0,554.0,8,2031.0,115,4,2021-04-25 08:00,1920.3,0,1434,1423.0,486.3
2021-04-25 09:00:00,2021-04-25 09:00:00,25.41,33.02,1.37,77.0,606.0,9,1733.0,115,4,2021-04-25 09:00,1538.6,0,1434,1373.0,104.6
2021-04-25 10:00:00,2021-04-25 10:00:00,27.93,35.7,0.88,83.0,602.0,10,1488.0,115,4,2021-04-25 10:00,1077.9,0,1434,1726.0,-356.1
2021-04-25 11:00:00,2021-04-25 11:00:00,29.71,39.84,0.67,154.0,616.0,11,1738.0,115,4,2021-04-25 11:00,1510.9,0,1434,1760.0,76.9
2021-04-25 12:00:00,2021-04-25 12:00:00,30.78,43.27,1.24,200.0,610.0,12,1955.0,115,4,2021-04-25 12:00,1849.5,0,1434,1286.0,415.5
2021-04-25 13:00:00,2021-04-25 13:00:00,31.35,42.69,1.86,241.0,614.0,13,1830.0,115,4,2021-04-25 13:00,1843.4,0,1434,1234.0,409.4
2021-04-25 14:00:00,2021-04-25 14:00:00,31.89,45.87,2.61,254.0,606.0,14,1763.0,115,4,2021-04-25 14:00,1848.2,0,1434,1464.0,414.2
2021-04-25 15:00:00,2021-04-25 15:00:00,31.06,44.58,2.8,248.0,586.0,15,1927.0,115,4,2021-04-25 15:00,2085.7,0,1434,1556.0,651.7
2021-04-25 16:00:00,2021-04-25 16:00:00,29.86,39.54,2.67,280.0,578.0,16,1932.0,115,4,2021-04-25 16:00,1856.4,0,1434,1662.0,422.4
2021-04-25 17:00:00,2021-04-25 17:00:00,29.63,37.6,2.65,275.0,626.0,17,1918.0,115,4,2021-04-25 17:00,1784.0,0,1434,1728.0,350.0
2021-04-25 18:00:00,2021-04-25 18:00:00,29.43,34.41,2.34,280.0,624.0,18,1880.0,115,4,2021-04-25 18:00,1890.6,0,1434,1789.0,456.6
2021-04-25 19:00:00,2021-04-25 19:00:00,28.57,34.82,1.8,284.0,614.0,19,1732.0,115,4,2021-04-25 19:00,1843.9,0,1434,1722.0,409.9
2021-04-25 20:00:00,2021-04-25 20:00:00,27.71,33.35,1.2,304.0,534.0,20,1872.0,115,4,2021-04-25 20:00,1925.8,0,1434,1704.0,491.8
2021-04-25 21:00:00,2021-04-25 21:00:00,27.1,30.67,0.98,327.0,504.0,21,1967.0,115,4,2021-04-25 21:00,1980.4,0,1434,1711.0,546.4
2021-04-25 22:00:00,2021-04-25 22:00:00,26.67,30.58,0.94,358.0,510.0,22,2031.0,115,4,2021-04-25 22:00,2055.8,0,1434,1696.0,621.8
2021-04-25 23:00:00,2021-04-25 23:00:00,26.31,30.67,0.95,25.0,566.0,23,2072.0,115,4,2021-04-25 23:00,2000.8,0,1434,1715.0,566.8
2021-04-26 00:00:00,2021-04-26 00:00:00,26.08,30.58,1.03,30.0,572.0,0,2106.0,116,4,2021-04-26 00:00,2032.0,0,1434,1751.0,598.0
2021-04-26 01:00:00,2021-04-26 01:00:00,26.04,30.84,1.23,31.0,572.0,1,2145.0,116,4,2021-04-26 01:00,2128.8,0,1434,1689.0,694.8
2021-04-26 02:00:00,2021-04-26 02:00:00,25.77,30.92,1.28,29.0,558.0,2,2175.0,116,4,2021-04-26 02:00,2165.7,0,1434,1597.0,731.7
2021-04-26 03:00:00,2021-04-26 03:00:00,25.46,30.41,1.39,32.0,552.0,3,2223.0,116,4,2021-04-26 03:00,2214.8,0,1434,1559.0,780.8
2021-04-26 04:00:00,2021-04-26 04:00:00,25.11,29.72,1.29,38.0,548.0,4,2149.0,116,4,2021-04-26 04:00,2146.2,0,1434,1507.0,712.2
2021-04-26 05:00:00,2021-04-26 05:00:00,24.79,30.07,1.3,42.0,548.0,5,2140.0,116,4,2021-04-26 05:00,2134.7,0,1434,1447.0,700.7
2021-04-26 06:00:00,2021-04-26 06:00:00,24.53,29.46,1.25,48.0,548.0,6,2127.0,116,4,2021-04-26 06:00,2072.9,0,1434,1580.0,638.9
2021-04-26 07:00:00,2021-04-26 07:00:00,24.4,30.24,1.26,51.0,572.0,7,2068.0,116,4,2021-04-26 07:00,2011.2,0,1434,1726.0,577.2
2021-04-26 08:00:00,2021-04-26 08:00:00,24.53,30.75,1.17,45.0,528.0,8,2073.0,116,4,2021-04-26 08:00,1955.0,0,1434,1788.0,521.0
2021-04-26 09:00:00,2021-04-26 09:00:00,26.19,34.49,0.99,18.0,514.0,9,1861.0,116,4,2021-04-26 09:00,1887.1,0,1434,1710.0,453.1
2021-04-26 10:00:00,2021-04-26 10:00:00,28.29,36.42,0.85,329.0,506.0,10,1866.0,116,4,2021-04-26 10:00,1681.9,0,1434,1697.0,247.9
2021-04-26 11:00:00,2021-04-26 11:00:00,29.88,41.5,0.95,311.0,510.0,11,1701.0,116,4,2021-04-26 11:00,1581.3,0,1434,1704.0,147.3
2021-04-26 12:00:00,2021-04-26 12:00:00,30.18,42.61,1.51,302.0,514.0,12,1734.0,116,4,2021-04-26 12:00,1755.2,0,1434,1490.0,321.2
2021-04-26 13:00:00,2021-04-26 13:00:00,30.38,44.43,2.46,269.0,528.0,13,1633.0,116,4,2021-04-26 13:00,1389.0,0,1434,1545.0,-45.0
2021-04-26 14:00:00,2021-04-26 14:00:00,30.2,42.46,2.85,283.0,496.0,14,1816.0,116,4,2021-04-26 14:00,1868.0,0,1434,1587.0,434.0
2021-04-26 15:00:00,2021-04-26 15:00:00,30.07,38.69,2.88,273.0,472.0,15,1780.0,116,4,2021-04-26 15:00,1643.1,0,1434,1618.0,209.1
2021-04-26 16:00:00,2021-04-26 16:00:00,29.85,35.3,2.81,253.0,480.0,16,2102.0,116,4,2021-04-26 16:00,2056.9,0,1434,1639.0,622.9
2021-04-26 17:00:00,2021-04-26 17:00:00,29.4,33.59,2.78,285.0,518.0,17,2154.0,116,4,2021-04-26 17:00,2065.9,0,1434,1674.0,631.9
2021-04-26 18:00:00,2021-04-26 18:00:00,28.97,33.02,2.28,310.0,534.0,18,2384.0,116,4,2021-04-26 18:00,2376.5,0,1434,1616.0,942.5
2021-04-26 19:00:00,2021-04-26 19:00:00,28.47,33.27,1.62,244.0,548.0,19,1921.0,116,4,2021-04-26 19:00,1991.8,0,1434,1522.0,557.8
2021-04-26 20:00:00,2021-04-26 20:00:00,27.87,25.29,1.09,136.0,496.0,20,2066.0,116,4,2021-04-26 20:00,1970.2,0,1434,1594.0,536.2
2021-04-26 21:00:00,2021-04-26 21:00:00,27.17,25.29,1.08,127.0,504.0,21,2003.0,116,4,2021-04-26 21:00,1909.1,0,1434,1632.0,475.1
2021-04-26 22:00:00,2021-04-26 22:00:00,26.61,25.29,1.2,106.0,496.0,22,1762.0,116,4,2021-04-26 22:00,1694.5,0,1434,1589.0,260.5
2021-04-26 23:00:00,2021-04-26 23:00:00,26.09,25.47,1.37,87.0,472.0,23,1624.0,116,4,2021-04-26 23:00,1503.1,0,1434,1641.0,69.1
2021-04-27 00:00:00,2021-04-27 00:00:00,25.81,25.29,1.23,63.0,510.0,0,2005.0,117,4,2021-04-27 00:00,1887.3,0,1434,1627.0,453.3
2021-04-27 01:00:00,2021-04-27 01:00:00,25.76,26.28,1.26,63.0,552.0,1,2071.0,117,4,2021-04-27 01:00,1901.7,0,1434,1444.0,467.7
2021-04-27 02:00:00,2021-04-27 02:00:00,25.34,26.55,1.15,63.0,548.0,2,2053.0,117,4,2021-04-27 02:00,1857.4,0,1434,1373.0,423.4
2021-04-27 03:00:00,2021-04-27 03:00:00,24.95,25.92,1.17,48.0,552.0,3,2053.0,117,4,2021-04-27 03:00,2025.7,0,1434,1560.0,591.7
2021-04-27 04:00:00,2021-04-27 04:00:00,24.55,27.27,0.92,47.0,538.0,4,2006.0,117,4,2021-04-27 04:00,1917.2,0,1434,1734.0,483.2
2021-04-27 05:00:00,2021-04-27 05:00:00,24.5,28.24,0.69,43.0,544.0,5,1939.0,117,4,2021-04-27 05:00,1805.6,0,1434,1805.0,371.6
2021-04-27 06:00:00,2021-04-27 06:00:00,24.41,28.68,0.77,48.0,534.0,6,1927.0,117,4,2021-04-27 06:00,1827.1,0,1434,1760.0,393.1
2021-04-27 07:00:00,2021-04-27 07:00:00,23.9,28.07,1.17,70.0,520.0,7,1823.0,117,4,2021-04-27 07:00,1733.8,0,1434,1786.0,299.8
2021-04-27 08:00:00,2021-04-27 08:00:00,23.74,28.5,1.2,58.0,520.0,8,1965.0,117,4,2021-04-27 08:00,1861.7,0,1434,1913.0,427.7
2021-04-27 09:00:00,2021-04-27 09:00:00,24.56,30.58,1.16,29.0,470.0,9,1939.0,117,4,2021-04-27 09:00,1975.2,0,1434,1740.0,541.2
2021-04-27 10:00:00,2021-04-27 10:00:00,25.74,34.74,0.89,355.0,414.0,10,1911.0,117,4,2021-04-27 10:00,1829.9,0,1434,1629.0,395.9
2021-04-27 11:00:00,2021-04-27 11:00:00,26.5,35.14,0.73,346.0,410.0,11,1819.0,117,4,2021-04-27 11:00,1644.2,0,1434,1452.0,210.2
2021-04-27 12:00:00,2021-04-27 12:00:00,26.84,34.9,1.03,35.0,442.0,12,1950.0,117,4,2021-04-27 12:00,1759.2,0,1434,1464.0,325.2
2021-04-27 13:00:00,2021-04-27 13:00:00,27.9,37.6,1.25,149.0,438.0,13,1864.0,117,4,2021-04-27 13:00,1887.1,0,1434,1523.0,453.1
2021-04-27 14:00:00,2021-04-27 14:00:00,28.42,32.85,1.61,234.0,448.0,14,2096.0,117,4,2021-04-27 14:00,1920.8,0,1434,1508.0,486.8
2021-04-27 15:00:00,2021-04-27 15:00:00,28.99,31.85,1.9,224.0,370.0,15,2243.0,117,4,2021-04-27 15:00,2163.1,0,1434,1374.0,729.1
2021-04-27 16:00:00,2021-04-27 16:00:00,29.27,32.69,2.41,16.0,418.0,16,2460.0,117,4,2021-04-27 16:00,2508.5,0,1434,1449.0,1074.5
2021-04-27 17:00:00,2021-04-27 17:00:00,29.01,33.43,2.36,318.0,462.0,17,2390.0,117,4,2021-04-27 17:00,2430.5,0,1434,1523.0,996.5
2021-04-27 18:00:00,2021-04-27 18:00:00,28.67,31.09,2.07,309.0,472.0,18,2314.0,117,4,2021-04-27 18:00,2304.6,0,1434,1613.0,870.6
2021-04-27 19:00:00,2021-04-27 19:00:00,27.51,29.72,1.8,309.0,486.0,19,2231.0,117,4,2021-04-27 19:00,2231.3,0,1434,1650.0,797.3
2021-04-27 20:00:00,2021-04-27 20:00:00,26.55,29.55,1.25,329.0,456.0,20,2158.0,117,4,2021-04-27 20:00,2130.4,0,1434,1516.0,696.4
2021-04-27 21:00:00,2021-04-27 21:00:00,26.33,29.38,1.07,7.0,422.0,21,2148.0,117,4,2021-04-27 21:00,2110.9,0,1434,1444.0,676.9
2021-04-27 22:00:00,2021-04-27 22:00:00,26.06,29.29,0.98,64.0,470.0,22,1812.0,117,4,2021-04-27 22:00,1760.4,0,1434,1484.0,326.4
2021-04-27 23:00:00,2021-04-27 23:00:00,25.72,29.72,0.91,330.0,496.0,23,2031.0,117,4,2021-04-27 23:00,1974.3,0,1434,1318.0,540.3
2021-04-28 00:00:00,2021-04-28 00:00:00,25.37,29.98,0.92,325.0,520.0,0,2019.0,118,4,2021-04-28 00:00,1968.0,0,1434,1384.0,534.0
2021-04-28 01:00:00,2021-04-28 01:00:00,25.21,29.64,1.03,75.0,530.0,1,1708.0,118,4,2021-04-28 01:00,1628.5,0,1434,1508.0,194.5
2021-04-28 02:00:00,2021-04-28 02:00:00,24.95,30.15,0.87,46.0,518.0,2,1928.0,118,4,2021-04-28 02:00,1890.8,0,1434,1593.0,456.8
2021-04-28 03:00:00,2021-04-28 03:00:00,24.59,30.15,0.89,61.0,518.0,3,1860.0,118,4,2021-04-28 03:00,1773.4,0,1434,1617.0,339.4
2021-04-28 04:00:00,2021-04-28 04:00:00,24.41,29.81,0.97,48.0,528.0,4,1988.0,118,4,2021-04-28 04:00,1938.3,0,1434,1809.0,504.3
2021-04-28 05:00:00,2021-04-28 05:00:00,24.21,29.46,1.15,87.0,524.0,5,1620.0,118,4,2021-04-28 05:00,1448.0,0,1434,1718.0,14.0
2021-04-28 06:00:00,2021-04-28 06:00:00,23.97,28.77,1.25,68.0,530.0,6,1885.0,118,4,2021-04-28 06:00,1851.4,0,1434,1775.0,417.4
2021-04-28 07:00:00,2021-04-28 07:00:00,23.75,28.59,1.57,68.0,518.0,7,1964.0,118,4,2021-04-28 07:00,1939.5,0,1434,1937.0,505.5
2021-04-28 08:00:00,2021-04-28 08:00:00,23.87,30.07,1.46,70.0,514.0,8,1887.0,118,4,2021-04-28 08:00,1800.6,0,1434,1687.0,366.6
2021-04-28 09:00:00,2021-04-28 09:00:00,25.26,33.18,1.24,71.0,514.0,9,1753.0,118,4,2021-04-28 09:00,1602.0,0,1434,1573.0,168.0
2021-04-28 10:00:00,2021-04-28 10:00:00,27.23,34.49,1.03,83.0,514.0,10,1527.0,118,4,2021-04-28 10:00,1160.7,0,1434,1614.0,-273.3
2021-04-28 11:00:00,2021-04-28 11:00:00,29.51,39.23,0.85,101.0,466.0,11,1408.0,118,4,2021-04-28 11:00,1082.4,0,1434,1151.0,-351.6
2021-04-28 12:00:00,2021-04-28 12:00:00,30.31,41.28,1.01,139.0,448.0,12,1781.0,118,4,2021-04-28 12:00,1653.5,0,1434,1317.0,219.5
2021-04-28 13:00:00,2021-04-28 13:00:00,30.02,41.13,1.3,245.0,462.0,13,1652.0,118,4,2021-04-28 13:00,1568.1,0,1434,1519.0,134.1
2021-04-28 14:00:00,2021-04-28 14:00:00,30.87,43.35,1.73,261.0,414.0,14,1429.0,118,4,2021-04-28 14:00,1437.0,0,1434,1568.0,3.0
2021-04-28 15:00:00,2021-04-28 15:00:00,30.4,37.21,2.05,229.0,466.0,15,2283.0,118,4,2021-04-28 15:00,2146.9,0,1434,1530.0,712.9
2021-04-28 16:00:00,2021-04-28 16:00:00,29.79,26.64,2.31,268.0,466.0,16,1866.0,118,4,2021-04-28 16:00,1556.2,0,1434,1538.0,122.2
2021-04-28 17:00:00,2021-04-28 17:00:00,28.69,26.73,2.07,254.0,500.0,17,2076.0,118,4,2021-04-28 17:00,1914.9,0,1434,1610.0,480.9
2021-04-28 18:00:00,2021-04-28 18:00:00,28.52,26.28,1.78,237.0,504.0,18,2398.0,118,4,2021-04-28 18:00,2141.3,0,1434,1640.0,707.3
2021-04-28 19:00:00,2021-04-28 19:00:00,27.91,26.55,1.41,341.0,506.0,19,2302.0,118,4,2021-04-28 19:00,2219.4,0,1434,1659.0,785.4
2021-04-28 20:00:00,2021-04-28 20:00:00,27.32,25.92,1.22,320.0,438.0,20,2109.0,118,4,2021-04-28 20:00,2063.7,0,1434,1627.0,629.7
2021-04-28 21:00:00,2021-04-28 21:00:00,27.13,26.46,1.25,349.0,442.0,21,2244.0,118,4,2021-04-28 21:00,2175.9,0,1434,1625.0,741.9
2021-04-28 22:00:00,2021-04-28 22:00:00,26.86,28.07,1.28,34.0,476.0,22,2179.0,118,4,2021-04-28 22:00,2129.2,0,1434,1600.0,695.2
2021-04-28 23:00:00,2021-04-28 23:00:00,26.47,28.42,1.26,65.0,504.0,23,1926.0,118,4,2021-04-28 23:00,1863.8,0,1434,1620.0,429.8
2021-04-29 00:00:00,2021-04-29 00:00:00,26.03,29.64,1.41,63.0,530.0,0,1965.0,119,4,2021-04-29 00:00,1962.7,0,1434,1553.0,528.7
2021-04-29 01:00:00,2021-04-29 01:00:00,25.83,29.64,1.34,54.0,534.0,1,2050.0,119,4,2021-04-29 01:00,2041.7,0,1434,1454.0,607.7
2021-04-29 02:00:00,2021-04-29 02:00:00,25.18,29.46,1.39,53.0,534.0,2,2107.0,119,4,2021-04-29 02:00,2084.9,0,1434,1301.0,650.9
2021-04-29 03:00:00,2021-04-29 03:00:00,24.61,28.85,1.47,57.0,534.0,3,2115.0,119,4,2021-04-29 03:00,2086.6,0,1434,1324.0,652.6
2021-04-29 04:00:00,2021-04-29 04:00:00,24.2,27.71,1.64,58.0,520.0,4,2139.0,119,4,2021-04-29 04:00,2150.8,0,1434,1664.0,716.8
2021-04-29 05:00:00,2021-04-29 05:00:00,24.17,28.5,1.42,60.0,524.0,5,2047.0,119,4,2021-04-29 05:00,2035.8,0,1434,1691.0,601.8
2021-04-29 06:00:00,2021-04-29 06:00:00,24.09,29.38,1.33,63.0,518.0,6,1980.0,119,4,2021-04-29 06:00,1957.9,0,1434,1411.0,523.9
2021-04-29 07:00:00,2021-04-29 07:00:00,23.88,28.24,1.33,70.0,528.0,7,1901.0,119,4,2021-04-29 07:00,1805.0,0,1434,1597.0,371.0
2021-04-29 08:00:00,2021-04-29 08:00:00,23.89,32.02,1.5,72.0,552.0,8,1810.0,119,4,2021-04-29 08:00,1779.0,0,1434,1382.0,345.0
2021-04-29 09:00:00,2021-04-29 09:00:00,24.79,35.25333333333334,1.35,88.0,555.3333333333334,9,1460.0,119,4,2021-04-29 09:00,1269.0,0,1434,1387.0,-165.0
2021-04-29 10:00:00,2021-04-29 10:00:00,26.26,38.486666666666665,1.13,108.0,558.6666666666666,10,1329.0,119,4,2021-04-29 10:00,1460.3,0,1434,1418.0,26.3
2021-04-29 11:00:00,2021-04-29 11:00:00,27.77,41.72,0.86,138.0,562.0,11,1576.0,119,4,2021-04-29 11:00,1614.3,0,1434,1593.0,180.3
2021-04-29 12:00:00,2021-04-29 12:00:00,28.79,42.46,1.03,182.0,562.0,12,1394.0,119,4,2021-04-29 12:00,1834.5,0,1434,1264.0,400.5
2021-04-29 13:00:00,2021-04-29 13:00:00,29.05,42.76,1.57,214.0,544.0,13,2038.0,119,4,2021-04-29 13:00,2016.0,0,1434,1422.0,582.0
2021-04-29 14:00:00,2021-04-29 14:00:00,29.57,40.6,2.18,231.0,558.0,14,2037.0,119,4,2021-04-29 14:00,2150.4,0,1434,1610.0,716.4
2021-04-29 15:00:00,2021-04-29 15:00:00,28.61,25.38,2.2,202.0,524.0,15,2625.0,119,4,2021-04-29 15:00,2389.0,0,1434,1749.0,955.0
2021-04-29 16:00:00,2021-04-29 16:00:00,28.21,25.1,1.91,301.0,514.0,16,2278.0,119,4,2021-04-29 16:00,2073.5,0,1434,1587.0,639.5
2021-04-29 17:00:00,2021-04-29 17:00:00,27.01,25.29,1.36,269.0,398.0,17,1620.0,119,4,2021-04-29 17:00,1377.6,0,1434,1487.0,-56.4
2021-04-29 18:00:00,2021-04-29 18:00:00,26.5,24.83,1.65,339.0,486.0,18,2452.0,119,4,2021-04-29 18:00,2347.5,0,1434,1459.0,913.5
2021-04-29 19:00:00,2021-04-29 19:00:00,26.13,25.19,1.6,34.0,470.0,19,2321.0,119,4,2021-04-29 19:00,2289.9,0,1434,1523.0,855.9
2021-04-29 20:00:00,2021-04-29 20:00:00,25.79,24.18,1.33,38.0,438.0,20,2227.0,119,4,2021-04-29 20:00,2154.3,0,1434,1596.0,720.3
2021-04-29 21:00:00,2021-04-29 21:00:00,25.51,24.18,1.3,49.0,410.0,21,2105.0,119,4,2021-04-29 21:00,2073.5,0,1434,1617.0,639.5
2021-04-29 22:00:00,2021-04-29 22:00:00,25.22,24.46,1.39,55.0,446.0,22,2105.0,119,4,2021-04-29 22:00,2063.9,0,1434,1610.0,629.9
2021-04-29 23:00:00,2021-04-29 23:00:00,24.99,25.01,1.49,60.0,466.0,23,2130.0,119,4,2021-04-29 23:00,2052.2,0,1434,1565.0,618.2
2021-04-30 00:00:00,2021-04-30 00:00:00,24.75,24.46,1.4,67.0,466.0,0,1998.0,120,4,2021-04-30 00:00,1919.8,0,1434,1418.0,485.8
2021-04-30 01:00:00,2021-04-30 01:00:00,24.69,25.56,1.21,61.0,520.0,1,2129.0,120,4,2021-04-30 01:00,1920.3,0,1434,1356.0,486.3
2021-04-30 02:00:00,2021-04-30 02:00:00,24.46,24.83,1.28,50.0,506.0,2,2157.0,120,4,2021-04-30 02:00,2072.6,0,1434,1474.0,638.6
2021-04-30 03:00:00,2021-04-30 03:00:00,24.23,26.37,1.35,54.0,506.0,3,2154.0,120,4,2021-04-30 03:00,2072.1,0,1434,1546.0,638.1
2021-04-30 04:00:00,2021-04-30 04:00:00,24.12,26.91,1.66,57.0,496.0,4,2181.0,120,4,2021-04-30 04:00,2172.3,0,1434,1710.0,738.3
2021-04-30 05:00:00,2021-04-30 05:00:00,23.9,27.62,1.8,49.0,514.0,5,2291.0,120,4,2021-04-30 05:00,2315.0,0,1434,1845.0,881.0
2021-04-30 06:00:00,2021-04-30 06:00:00,23.77,26.46,1.88,58.0,490.0,6,2263.0,120,4,2021-04-30 06:00,2247.9,0,1434,1945.0,813.9
2021-04-30 07:00:00,2021-04-30 07:00:00,23.38,27.09,1.76,62.0,510.0,7,2160.0,120,4,2021-04-30 07:00,2112.7,0,1434,1854.0,678.7
2021-04-30 08:00:00,2021-04-30 08:00:00,23.58,28.33,1.63,74.0,462.0,8,1895.0,120,4,2021-04-30 08:00,1793.7,0,1434,1787.0,359.7
2021-04-30 09:00:00,2021-04-30 09:00:00,24.79,29.89,1.65,73.0,404.0,9,1835.0,120,4,2021-04-30 09:00,1744.5,0,1434,1773.0,310.5
